sat_id,toc_time,toe_s,af0_s,af1_s_per_s,af2_s_per_s2,sqrt_a_sqrt_m,eccentricity,i0_rad,omega0_rad,omega_rad,m0_rad,delta_n_rad_s,health,is_healthy
C06,2026-04-30 01:00:00,349200.0,0.000286528840661,1.930011706008e-12,0.0,6493.844150543,0.002323455875739,1.024015544689,-3.06921301295,-2.213897889596,1.362824150502,3.839445642608e-10,0.0,True
C06,2026-04-30 02:00:00,352800.0,0.0002865358255804,1.934452598107e-12,0.0,6493.85308075,0.002322813961655,1.024017788806,-3.069217957613,-2.212324475852,1.62371424889,3.182275411687e-10,0.0,True
C06,2026-04-30 03:00:00,356400.0,0.0002865437418222,1.98419058961e-12,0.0,6493.857215881,0.002322106622159,1.024022546215,-3.069224316918,-2.211646966305,1.885499272784,1.432202514126e-10,0.0,True
C06,2026-04-30 04:00:00,360000.0,0.0002865516580641,2.037481294792e-12,0.0,6493.855049133,0.002322721411474,1.024021056964,-3.069228275574,-2.211929669372,2.148242183253,3.482287908412e-10,0.0,True
C06,2026-04-30 05:00:00,363600.0,0.0002865582937375,2.001954158004e-12,0.0,6493.847513199,0.00232530082576,1.024027793702,-3.069232896933,-2.212692156904,2.411465126882,1.503634060966e-10,0.0,True
C06,2026-04-30 06:00:00,367200.0,0.0002865639980882,1.833200258261e-12,0.0,6493.837984085,0.002329037874006,1.024028296946,-3.069238311192,-2.213264830815,2.674499528166,2.828689254833e-10,0.0,True
C06,2026-04-30 07:00:00,370800.0,0.0002865710994229,1.870503751888e-12,0.0,6493.830070496,0.002332317293622,1.024031363222,-3.069242585839,-2.213393450573,2.937090751585,2.778687172046e-10,0.0,True
C06,2026-04-30 08:00:00,374400.0,0.0002865785500035,1.922018100231e-12,0.0,6493.82752037,0.002333366544917,1.024033826776,-3.06924705798,-2.213330919603,-3.083692958544,2.710827202548e-10,0.0,True
C06,2026-04-30 09:00:00,378000.0,0.0002865855349228,1.92468263549e-12,0.0,6493.832221985,0.002331612631679,1.024036155742,-3.069251533046,-2.213702952836,-2.820856029256,2.317953694933e-10,0.0,True
C06,2026-04-30 10:00:00,381600.0,0.0002865925198421,1.938005311786e-12,0.0,6493.843164444,0.00232814939227,1.02403839547,-3.06925598178,-2.214971981605,-2.557122451146,1.646497154644e-10,0.0,True
C06,2026-04-30 11:00:00,385200.0,0.0002865995047614,1.939781668625e-12,0.0,6493.856019974,0.002325095119886,1.024040540107,-3.069260411496,-2.216856821351,-2.29277458203,9.571827276455e-11,0.0,True
C06,2026-04-30 12:00:00,388800.0,0.0002866068389267,1.951327988081e-12,0.0,6493.864603043,0.002323855180293,1.024042585267,-3.06926489534,-2.218294224676,-2.028876280807,6.178828801592e-11,0.0,True
C06,2026-04-30 13:00:00,392400.0,0.0002866140566766,1.959321593858e-12,0.0,6493.864507675,0.002323804888874,1.024044558743,-3.069269469885,-2.218273866708,-1.766437468582,9.071806448581e-11,0.0,True
C06,2026-04-30 14:00:00,396000.0,0.0002866212744266,1.981526054351e-12,0.0,6493.856786728,0.002323199878447,1.024046160639,-3.069273803048,-2.216919029016,-1.505333629085,1.950081228711e-10,0.0,True
C06,2026-04-30 15:00:00,399600.0,0.0002866284921765,1.987743303289e-12,0.0,6493.846828461,0.002321478095837,1.024050209996,-3.06927974981,-2.215301972036,-1.244490007604,1.832219176426e-10,0.0,True
C06,2026-04-30 16:00:00,403200.0,0.0002866344293579,1.916689029713e-12,0.0,6493.849561691,0.002322222222574,1.024048123875,-3.069283506584,-2.215665859742,-0.9816641569953,3.910877189447e-10,0.0,True
C06,2026-04-30 17:00:00,406800.0,0.0002866407157853,1.869615573469e-12,0.0,6493.853364944,0.002323525841348,1.024053596651,-3.069288196699,-2.21604309365,-0.7188248168189,2.18580533328e-10,0.0,True
C06,2026-04-30 18:00:00,410400.0,0.000286647118628,1.844746577717e-12,0.0,6493.86406517,0.002327710739337,1.024053874606,-3.069293605107,-2.216659344965,-0.4557460306001,2.439387324559e-10,0.0,True
C06,2026-04-30 19:00:00,414000.0,0.0002866544527933,1.880273714505e-12,0.0,6493.868677139,0.002329604583792,1.024056305976,-3.069298182578,-2.216743827021,-0.1932014654908,2.089372745047e-10,0.0,True
C06,2026-04-30 20:00:00,417600.0,0.0002866614377126,1.900701818158e-12,0.0,6493.863613129,0.002327558351681,1.024058340895,-3.069302932673,-2.216936089567,0.06944971562513,2.553677799502e-10,0.0,True
C06,2026-04-30 21:00:00,421200.0,0.0002866692375392,1.961986129118e-12,0.0,6493.852092743,0.002323285676539,1.024060330463,-3.069307665213,-2.217847288573,0.3328202223382,3.407284784231e-10,0.0,True
C06,2026-04-30 22:00:00,424800.0,0.0002866769209504,1.999289622745e-12,0.0,6493.840759277,0.002319747582078,1.024062281996,-3.069312365569,-2.219173299464,0.596607318381,4.164459180726e-10,0.0,True
C06,2026-04-30 23:00:00,428400.0,0.000286684371531,2.01261229904e-12,0.0,6493.835355759,0.002318475046195,1.024064173549,-3.069317076165,-2.219966446833,0.8598636501896,4.443042213399e-10,0.0,True
C07,2026-04-30 00:00:00,345600.0,-2.325233072042e-05,-6.865619184282e-13,0.0,6493.220973969,0.003877858980559,0.9637123717914,-0.9546186184629,-2.548864799387,-0.6249154956559,1.197549882759e-09,0.0,True
C07,2026-04-30 01:00:00,349200.0,-2.325384411961e-05,-6.386002837644e-13,0.0,6493.220821381,0.003877788432874,0.9637082024749,-0.9546258160199,-2.548867437028,-0.3623714074579,1.243266072737e-09,0.0,True
C07,2026-04-30 02:00:00,352800.0,-2.325570676476e-05,-6.092903959143e-13,0.0,6493.216720581,0.003876093658619,0.9637041297109,-0.9546331510911,-2.548881381563,-0.09981605332784,1.310054569031e-09,0.0,True
C07,2026-04-30 03:00:00,356400.0,-2.325745299459e-05,-5.773159728051e-13,0.0,6493.210653305,0.003873687470332,0.9637001549625,-0.9546405651599,-2.549064860749,0.1629094688961,1.383271904541e-09,0.0,True
C07,2026-04-30 04:00:00,360000.0,-2.325931563973e-05,-5.542233338929e-13,0.0,6493.205287933,0.003871790948324,0.9636962899329,-0.9546479616738,-2.549362217866,0.425749907724,1.443274403886e-09,0.0,True
C07,2026-04-30 05:00:00,363600.0,-2.326106186956e-05,-5.373479439186e-13,0.0,6493.202802658,0.00387107161805,0.9636924863459,-0.9546552865046,-2.549552350403,0.6884841562543,1.474704284496e-09,0.0,True
C07,2026-04-30 06:00:00,367200.0,-2.326385583729e-05,-5.870859354218e-13,0.0,6493.203666687,0.003871227032505,0.963688681296,-0.9546625338007,-2.549469182048,0.9509457183176,1.474704284496e-09,0.0,True
C07,2026-04-30 07:00:00,370800.0,-2.326897811145e-05,-7.291944825738e-13,0.0,6493.206184387,0.003871463704854,0.9636848265069,-0.9546697357464,-2.549206601419,1.213227843238,1.456489240052e-09,0.0,True
C07,2026-04-30 08:00:00,374400.0,-2.327188849449e-05,-7.620570841027e-13,0.0,6493.207361221,0.003871464869007,0.9636809014977,-0.9546769479326,-2.549080158483,1.475645626015,1.443274403886e-09,0.0,True
C07,2026-04-30 09:00:00,378000.0,-2.327305264771e-05,-6.359357485053e-13,0.0,6493.204925537,0.003871783264913,0.9636769443043,-0.9546842683746,-2.549327988509,1.738437272136,1.451489031773e-09,0.0,True
C07,2026-04-30 10:00:00,381600.0,-2.327479887754e-05,-6.01296790137e-13,0.0,6493.199329376,0.003873026929796,0.9636730602568,-0.9546917219423,-2.549836327672,2.001489611722,1.476847230901e-09,0.0,True
C07,2026-04-30 11:00:00,385200.0,-2.327654510736e-05,-5.773159728051e-13,0.0,6493.193954468,0.003874654881656,0.9636693181123,-0.954699191602,-2.550232974503,2.264431097227,1.494705117611e-09,0.0,True
C07,2026-04-30 12:00:00,388800.0,-2.327910624444e-05,-6.01296790137e-13,0.0,6493.192853928,0.00387504696846,0.9636656417992,-0.9547065222845,-2.550295623969,2.527039584542,1.478633019572e-09,0.0,True
C07,2026-04-30 13:00:00,392400.0,-2.328224945813e-05,-7.16759984698e-13,0.0,6493.197450638,0.00387316395063,0.9636619259873,-0.954713692046,-2.550189541928,2.789479768983,1.419344835695e-09,0.0,True
C07,2026-04-30 14:00:00,396000.0,-2.328446134925e-05,-6.838973831691e-13,0.0,6493.205265045,0.00386989931576,0.9636581487328,-0.9547207389224,-2.550216428899,3.052052305086,1.335769925893e-09,0.0,True
C07,2026-04-30 15:00:00,399600.0,-2.328678965569e-05,-6.750155989721e-13,0.0,6493.211585999,0.003867362509482,0.9636542924807,-0.9547276965607,-2.550407158307,-2.968398026493,1.265409852257e-09,0.0,True
C07,2026-04-30 16:00:00,403200.0,-2.32890015468e-05,-6.54587495319e-13,0.0,6493.212909698,0.003866873681545,0.9636503250469,-0.9547346600508,-2.550475599466,-2.705786687951,1.240408810863e-09,0.0,True
C07,2026-04-30 17:00:00,406800.0,-2.329156268388e-05,-6.679101716145e-13,0.0,6493.209054947,0.003867963096127,0.9636462800784,-0.9547417127789,-2.550170468402,-2.443549448283,1.262195432649e-09,0.0,True
C07,2026-04-30 18:00:00,410400.0,-2.329400740564e-05,-6.750155989721e-13,0.0,6493.202741623,0.003869217121974,0.9636422292582,-0.9547488474303,-2.549573512976,-2.181603579472,1.306840149423e-09,0.0,True
C07,2026-04-30 19:00:00,414000.0,-2.32964521274e-05,-6.776801342312e-13,0.0,6493.197572708,0.003869737847708,0.9636382223256,-0.9547559630639,-2.549034301853,-1.919598955482,1.347556131122e-09,0.0,True
C07,2026-04-30 20:00:00,417600.0,-2.329878043383e-05,-6.679101716145e-13,0.0,6493.196035385,0.003869745880365,0.9636342300222,-0.9547629748302,-2.548868728785,-1.657219736688,1.370057068376e-09,0.0,True
C07,2026-04-30 21:00:00,421200.0,-2.330110874027e-05,-6.643574579357e-13,0.0,6493.198547363,0.003870059270412,0.9636301865166,-0.9547699090619,-2.549124540492,-1.394418667912,1.373985803452e-09,0.0,True
C07,2026-04-30 22:00:00,424800.0,-2.330343704671e-05,-6.572520305781e-13,0.0,6493.203668594,0.003871175111271,0.963626055236,-0.9547768520711,-2.549589600686,-1.131408508643,1.370057068376e-09,0.0,True
C07,2026-04-30 23:00:00,428400.0,-2.330588176847e-05,-6.572520305781e-13,0.0,6493.209100723,0.003872804460116,0.9636218873824,-0.9547839062621,-2.549987534885,-0.8684660883328,1.37041422611e-09,0.0,True
C08,2026-04-30 00:00:00,345600.0,-0.0002278353786096,-3.19921866776e-12,0.0,6493.873550415,0.004170045256615,0.9575448174251,1.176195283358,-3.021829571811,-2.336243985848,1.571136872729e-09,0.0,True
C08,2026-04-30 01:00:00,349200.0,-0.0002278469037265,-3.205435916698e-12,0.0,6493.87940979,0.004169103805907,0.9575459424091,1.176185376476,-3.0223694076,-2.073240120053,1.521134789941e-09,0.0,True
C08,2026-04-30 02:00:00,352800.0,-0.000227858661674,-3.217870414574e-12,0.0,6493.882459641,0.004168919171207,0.9575470147281,1.176175471058,-3.022670218667,-1.810476354224,1.494347959876e-09,0.0,True
C08,2026-04-30 03:00:00,356400.0,-0.0002278698375449,-3.192113240402e-12,0.0,6493.881633759,0.004168850020505,0.9575480504741,1.176165442755,-3.022589592863,-1.548094685043,1.496133748547e-09,0.0,True
C08,2026-04-30 04:00:00,360000.0,-0.0002278810134158,-3.175237850428e-12,0.0,6493.877103806,0.004168109153397,0.9575491008493,1.176155439321,-3.022176254137,-1.286045869224,1.528277944625e-09,0.0,True
C08,2026-04-30 05:00:00,363600.0,-0.0002278913743794,-3.11040082579e-12,0.0,6493.870334625,0.004166389000602,0.9575500985594,1.17614557779,-3.021646332544,-1.024113191545,1.588637601704e-09,0.0,True
C08,2026-04-30 06:00:00,367200.0,-0.0002279022010043,-3.08109093794e-12,0.0,6493.863809586,0.00416424497962,0.9575510289753,1.176135679686,-3.02125406569,-0.7620417985111,1.658640517607e-09,0.0,True
C08,2026-04-30 07:00:00,370800.0,-0.0002279132604599,-3.076650045841e-12,0.0,6493.860248566,0.004162888624705,0.9575518145623,1.176125759639,-3.021116718164,-0.4997142616877,1.725071856167e-09,0.0,True
C08,2026-04-30 08:00:00,374400.0,-0.0002279246691614,-3.094413614235e-12,0.0,6493.861503601,0.004163402365521,0.9575524670238,1.176115680133,-3.021124508202,-0.2372405588673,1.769716572942e-09,0.0,True
C08,2026-04-30 09:00:00,378000.0,-0.0002279361942783,-3.119282609987e-12,0.0,6493.867437363,0.004165816237219,0.9575530609685,1.176105331451,-3.021033876039,0.02513511966434,1.784360040044e-09,0.0,True
C08,2026-04-30 10:00:00,381600.0,-0.0002279477193952,-3.145039784158e-12,0.0,6493.875427246,0.004168835352175,0.9575536680795,1.176094656537,-3.020717615094,0.2872847320022,1.781145620436e-09,0.0,True
C08,2026-04-30 11:00:00,385200.0,-0.0002279591280967,-3.145927962578e-12,0.0,6493.881378174,0.004170765751041,0.9575543995386,1.176083661245,-3.020353108573,0.5493850513154,1.783645724575e-09,0.0,True
C08,2026-04-30 12:00:00,388800.0,-0.0002279704203829,-3.146816140998e-12,0.0,6493.882167816,0.004170983680524,0.9575553636016,1.176072468459,-3.020294366561,0.8117900862241,1.810075396906e-09,0.0,True
C08,2026-04-30 13:00:00,392400.0,-0.0002279818290845,-3.148592497837e-12,0.0,6493.877952576,0.004170376691036,0.9575565851382,1.176061230322,-3.020686848463,1.074645977856,1.859720321959e-09,0.0,True
C08,2026-04-30 14:00:00,396000.0,-0.0002279933542013,-3.158362460454e-12,0.0,6493.872308731,0.004170131869614,0.957558017335,1.176050014129,-3.021245254535,1.337668384675,1.908650931544e-09,0.0,True
C08,2026-04-30 15:00:00,399600.0,-0.0002280060434714,-3.222311306672e-12,0.0,6493.869646072,0.004170286352746,0.9575596177673,1.176038707236,-3.021507930253,1.600396221235,1.922222925443e-09,0.0,True
C08,2026-04-30 16:00:00,403200.0,-0.0002280180342495,-3.239186696646e-12,0.0,6493.871793747,0.00416990253143,0.9575614171566,1.176027514449,-3.021313645955,1.862667783887,1.886864309758e-09,0.0,True
C08,2026-04-30 17:00:00,406800.0,-0.0002280282787979,-3.134381643122e-12,0.0,6493.876729965,0.004168603220023,0.9575633540601,1.17601648551,-3.020929725049,2.124749450995,1.819004340261e-09,0.0,True
C08,2026-04-30 18:00:00,410400.0,-0.00022803992033,-3.147704319417e-12,0.0,6493.880540848,0.004167323582806,0.9575654972351,1.176005484366,-3.020700575024,2.386984979048,1.742572585143e-09,0.0,True
C08,2026-04-30 19:00:00,414000.0,-0.0002280517946929,-3.179678742526e-12,0.0,6493.880577087,0.004167313221842,0.9575678452186,1.175994676327,-3.020692904944,2.649440943987,1.683641559e-09,0.0,True
C08,2026-04-30 20:00:00,417600.0,-0.0002280629705638,-3.163691530972e-12,0.0,6493.87720871,0.004168708343059,0.9575703804557,1.175984194519,-3.020725861563,2.911937011899,1.643282735036e-09,0.0,True
C08,2026-04-30 21:00:00,421200.0,-0.000228073913604,-3.134381643122e-12,0.0,6493.873197556,0.004170360974967,0.9575729405623,1.175974155975,-3.020666837207,-3.108844088383,1.61042422349e-09,0.0,True
C08,2026-04-30 22:00:00,424800.0,-0.0002280854387209,-3.145927962578e-12,0.0,6493.871660233,0.004170954460278,0.9575753104896,1.175964500716,-3.020610609951,-2.846436626494,1.571494030463e-09,0.0,True
C08,2026-04-30 23:00:00,428400.0,-0.0002280969638377,-3.158362460454e-12,0.0,6493.874250412,0.004170121974312,0.9575774653679,1.175955116096,-3.020777683973,-2.5838056,1.516848897131e-09,0.0,True
C09,2026-04-30 00:00:00,345600.0,-0.0004397862358019,-1.915090308557e-11,0.0,6493.532680511,0.005680883536115,1.050765560603,-3.062699313148,-2.239228446339,0.7473587165018,4.100170788571e-10,0.0,True
C09,2026-04-30 01:00:00,349200.0,-0.0004398551536724,-1.915267944241e-11,0.0,6493.537912369,0.005681755486876,1.050767989047,-3.062704228553,-2.238879353123,1.009510934297,3.482287908412e-10,0.0,True
C09,2026-04-30 02:00:00,352800.0,-0.0004399241879582,-1.915534397767e-11,0.0,6493.547323227,0.005682391463779,1.050770468693,-3.062709312193,-2.238201129672,1.271333508372,2.539391490134e-10,0.0,True
C09,2026-04-30 03:00:00,356400.0,-0.0004399931058288,-1.915712033451e-11,0.0,6493.556627274,0.005682033952326,1.050773097557,-3.06271444411,-2.237523460668,1.533155152032,1.582208762489e-10,0.0,True
C09,2026-04-30 04:00:00,360000.0,-0.0004400620236993,-1.915889669135e-11,0.0,6493.561834335,0.005681309499778,1.050773581783,-3.062717937558,-2.23716394855,1.795292392471,2.117945363783e-10,0.0,True
C09,2026-04-30 05:00:00,363600.0,-0.0004401351325214,-1.96527238927e-11,0.0,6493.561395645,0.005681425449438,1.050781759495,-3.062724978583,-2.237186751054,2.057812449314,-8.536069847286e-11,0.0,True
C09,2026-04-30 06:00:00,367200.0,-0.0004402057966217,-1.964561846535e-11,0.0,6493.555738449,0.005683284602128,1.050777335631,-3.062729289803,-2.237445857252,2.320567164068,2.75011455331e-10,0.0,True
C09,2026-04-30 07:00:00,370800.0,-0.000440274248831,-1.937916493944e-11,0.0,6493.546777725,0.005686668679118,1.050785551379,-3.06273252724,-2.23772333185,2.583340352552,1.964367538078e-11,0.0,True
C09,2026-04-30 08:00:00,374400.0,-0.0004403442144394,-1.944489014249e-11,0.0,6493.538566589,0.005690054851584,1.050786180434,-3.062737768876,-2.237827020558,2.845941915876,1.314340461842e-10,0.0,True
C09,2026-04-30 09:00:00,378000.0,-0.0004404135979712,-1.936939497682e-11,0.0,6493.533807755,0.005692038452253,1.050788813686,-3.062741844566,-2.237802758061,3.108416358933,1.321483616526e-10,0.0,True
C09,2026-04-30 10:00:00,381600.0,-0.0004404822830111,-1.921751646705e-11,0.0,6493.535152435,0.005691520636901,1.050791144115,-3.062745986087,-2.237843400852,-2.912228540751,1.146476326769e-10,0.0,True
C09,2026-04-30 11:00:00,385200.0,-0.0004405514337122,-1.919620018498e-11,0.0,6493.542881012,0.005688884295523,1.050793342881,-3.062750123219,-2.238170152382,-2.649401875297,7.250302004181e-11,0.0,True
C09,2026-04-30 12:00:00,388800.0,-0.0004406217485666,-1.933742055371e-11,0.0,6493.554403305,0.005685772513971,1.050795440705,-3.062754235482,-2.238814068941,-2.386258967916,2.071514858337e-11,0.0,True
C09,2026-04-30 13:00:00,392400.0,-0.0004406929947436,-1.951416805923e-11,0.0,6493.564609528,0.00568392011337,1.050797433199,-3.062758409187,-2.239486503625,-2.123089254024,-1.321483616526e-11,0.0,True
C09,2026-04-30 14:00:00,396000.0,-0.0004407592350617,-1.897326740163e-11,0.0,6493.568311691,0.005683589843102,1.050799375955,-3.062762739425,-2.239750381862,-1.860329840376,-4.285892810353e-12,0.0,True
C09,2026-04-30 15:00:00,399600.0,-0.0004408311797306,-1.941469207623e-11,0.0,6493.563903809,0.005683397641405,1.050801244101,-3.062767041867,-2.239429777513,-1.598155847046,6.214544575012e-11,0.0,True
C09,2026-04-30 16:00:00,403200.0,-0.0004408981185406,-1.901856450104e-11,0.0,6493.554191589,0.005682018003426,1.050804959913,-3.062772737007,-2.238763661173,-1.336326242186,6.964575816824e-11,0.0,True
C09,2026-04-30 17:00:00,406800.0,-0.0004409686662257,-1.931255155796e-11,0.0,6493.552709579,0.005681718117557,1.050801938987,-3.062775161062,-2.238671045292,-1.073922497571,3.353711124101e-10,0.0,True
C09,2026-04-30 18:00:00,410400.0,-0.0004410381661728,-1.934719051633e-11,0.0,6493.557851791,0.005683351540938,1.050809841671,-3.06278014815,-2.238905474988,-0.8111898567879,1.428630936784e-11,0.0,True
C09,2026-04-30 19:00:00,414000.0,-0.0004411068512127,-1.924504999806e-11,0.0,6493.563556671,0.005685491487384,1.050807072367,-3.062785803791,-2.239078179782,-0.5485194134296,2.457245211269e-10,0.0,True
C09,2026-04-30 20:00:00,417600.0,-0.0004411761183292,-1.924504999806e-11,0.0,6493.572507858,0.005689108045772,1.050810978358,-3.062789474252,-2.239197316905,-0.2859039626248,9.928985010651e-11,0.0,True
C09,2026-04-30 21:00:00,421200.0,-0.0004412475973368,-1.935873683578e-11,0.0,6493.570766449,0.005688399891369,1.050812780673,-3.062794195089,-2.239219191919,-0.02338728804871,1.3107688845e-10,0.0,True
C09,2026-04-30 22:00:00,424800.0,-0.0004413173301145,-1.936495408472e-11,0.0,6493.56101799,0.005684664123692,1.050814765853,-3.062798784263,-2.239477140949,0.2393651840521,2.02151277555e-10,0.0,True
C09,2026-04-30 23:00:00,428400.0,-0.000441386946477,-1.937028315524e-11,0.0,6493.549123764,0.005680704372935,1.05081679492,-3.062803202276,-2.23998485252,0.5023686943583,2.728685089258e-10,0.0,True
C10,2026-04-30 00:00:00,345600.0,-0.0008008143631741,5.900169242068e-12,0.0,6493.564800262,0.0102685802849,0.9629773095845,-0.8813957767119,-2.14020618699,-1.229485465439,1.124332547249e-09,0.0,True
C10,2026-04-30 01:00:00,349200.0,-0.0008007930591702,5.904610134166e-12,0.0,6493.569036484,0.01026968192309,0.962973266079,-0.8814027270357,-2.14033722934,-0.9668547110482,1.124689704983e-09,0.0,True
C10,2026-04-30 02:00:00,352800.0,-0.0008007718715817,5.898392885229e-12,0.0,6493.567798615,0.01026924571488,0.962969264998,-0.8814097622088,-2.140312099333,-0.7043809511739,1.163977055745e-09,0.0,True
C10,2026-04-30 03:00:00,356400.0,-0.0008007506839931,5.898392885229e-12,0.0,6493.562007904,0.01026699808426,0.9629652887867,-0.881416901249,-2.140239472765,-0.4419546483622,1.236837233521e-09,0.0,True
C10,2026-04-30 04:00:00,360000.0,-0.0008007290307432,5.912603739944e-12,0.0,6493.554597855,0.01026397570968,0.9629614105908,-0.8814240593072,-2.140221543241,-0.1794727883106,1.317554881449e-09,0.0,True
C10,2026-04-30 05:00:00,363600.0,-0.0008007077267393,5.911715561524e-12,0.0,6493.549289703,0.0102618484525,0.9629576304105,-0.881431097406,-2.140263306626,0.08307003885198,1.375771592123e-09,0.0,True
C10,2026-04-30 06:00:00,367200.0,-0.0008006864227355,5.909939204685e-12,0.0,6493.548694611,0.01026161795016,0.9629538385269,-0.8814379994535,-2.140271861771,0.345580785684,1.393272321099e-09,0.0,True
C10,2026-04-30 07:00:00,370800.0,-0.0008006651187316,5.908162847845e-12,0.0,6493.552652359,0.010262800497,0.9629499457019,-0.8814448400585,-2.14016355902,0.6079751134953,1.369342752908e-09,0.0,True
C10,2026-04-30 08:00:00,374400.0,-0.000800643931143,5.906386491006e-12,0.0,6493.557977676,0.01026397233363,0.9629459197513,-0.8814516601826,-2.139983165129,0.8702968513114,1.327555298007e-09,0.0,True
C10,2026-04-30 09:00:00,378000.0,-0.0008006226271391,5.905498312586e-12,0.0,6493.560207367,0.01026427117176,0.9629417416573,-0.8814585051763,-2.139898339287,1.132713098024,1.306840149423e-09,0.0,True
C10,2026-04-30 10:00:00,381600.0,-0.0008006013231352,5.903721955747e-12,0.0,6493.556745529,0.01026426150929,0.9629374831027,-0.8814655505897,-2.140038276178,1.395353399418,1.327912455741e-09,0.0,True
C10,2026-04-30 11:00:00,385200.0,-0.0008005801355466,5.901945598907e-12,0.0,6493.549236298,0.01026498922147,0.9629334278938,-0.8814729163823,-2.140334495146,1.658150338377,1.369342752908e-09,0.0,True
C10,2026-04-30 12:00:00,388800.0,-0.00080055964645,5.417888360171e-12,0.0,6493.542881012,0.01026622403879,0.9629297676728,-0.8814803099702,-2.140563868997,1.920881643516,1.386843481883e-09,0.0,True
C10,2026-04-30 13:00:00,392400.0,-0.0008005379932001,5.761613408595e-12,0.0,6493.542593002,0.01026627980173,0.9629261425618,-0.8814873363658,-2.140575044228,2.183395973035,1.359699494084e-09,0.0,True
C10,2026-04-30 14:00:00,396000.0,-0.0008005172712728,5.761613408595e-12,0.0,6493.549024582,0.01026396767702,0.9629222863097,-0.8814941213798,-2.140436169415,2.445760637256,1.287553631777e-09,0.0,True
C10,2026-04-30 15:00:00,399600.0,-0.000800494919531,5.899281063648e-12,0.0,6493.55805397,0.01026033458766,0.9629182574333,-0.8815008273963,-2.140323862657,2.708150974227,1.195764094088e-09,0.0,True
C10,2026-04-30 16:00:00,403200.0,-0.0008004726842046,5.976552586162e-12,0.0,6493.563919067,0.01025785959791,0.9629141422448,-0.8815074953769,-2.140308740473,2.970636804638,1.128261282325e-09,0.0,True
C10,2026-04-30 17:00:00,406800.0,-0.0008004516130313,5.906386491006e-12,0.0,6493.563293457,0.0102581072133,0.9629099378182,-0.8815142277259,-2.140299952724,-3.050057698209,1.117903708034e-09,0.0,True
C10,2026-04-30 18:00:00,410400.0,-0.0008004305418581,5.881517495254e-12,0.0,6493.556945801,0.01026048907079,0.9629056938929,-0.8815211209959,-2.140181658242,-2.787676630287,1.160405478403e-09,0.0,True
C10,2026-04-30 19:00:00,414000.0,-0.0008004090050235,5.920597345721e-12,0.0,6493.548587799,0.01026313134935,0.9629015172618,-0.8815281049668,-2.139955902187,-2.525402150576,1.222908081887e-09,0.0,True
C10,2026-04-30 20:00:00,417600.0,-0.000800387468189,5.949019055151e-12,0.0,6493.542402267,0.01026459701825,0.9628974430349,-0.8815349499605,-2.139747202294,-2.263109292226,1.276124584283e-09,0.0,True
C10,2026-04-30 21:00:00,421200.0,-0.0008003663970158,5.905498312586e-12,0.0,6493.540969849,0.01026481715962,0.9628933468643,-0.8815415169998,-2.139692717373,-2.000661130492,1.30826878036e-09,0.0,True
C10,2026-04-30 22:00:00,424800.0,-0.0008003448601812,5.938360914115e-12,0.0,6493.54442215,0.01026473182719,0.9628890722177,-0.8815479450618,-2.139832038376,-1.738018703478,1.31934067012e-09,0.0,True
C10,2026-04-30 23:00:00,428400.0,-0.0008003239054233,5.889511101032e-12,0.0,6493.550807953,0.01026523648761,0.9628846761488,-0.8815545618403,-2.140084624349,-1.475263191433,1.31505477731e-09,0.0,True
C11,2026-04-30 00:00:00,345600.0,-0.0006357829552144,-2.153743849931e-11,0.0,5282.638576508,0.0002471238840371,0.9510920891231,1.569401564606,0.003502181994223,-1.556658464113,4.362681723205e-09,0.0,True
C11,2026-04-30 01:00:00,349200.0,-0.0006358602549881,-2.151612221724e-11,0.0,5282.63850975,0.0002470723120496,0.9510918345754,1.569374714208,0.003535442899673,-1.069126592751,4.322322899241e-09,0.0,True
C11,2026-04-30 02:00:00,352800.0,-0.0006359376711771,-2.15010231841e-11,0.0,5282.636665344,0.0002462910488248,0.9510916999869,1.569347787737,0.005662977828614,-0.5836889939495,4.304822170265e-09,0.0,True
C11,2026-04-30 03:00:00,356400.0,-0.0006360148545355,-2.14921413999e-11,0.0,5282.635850906,0.0002458853414282,0.9510917424115,1.569321045595,0.00600007804162,-0.09646051863064,4.261963242162e-09,0.0,True
C11,2026-04-30 04:00:00,360000.0,-0.0006360918050632,-2.148414779413e-11,0.0,5282.637203217,0.0002465259749442,0.951091770207,1.569294642849,0.007096993035389,0.3900080629098,4.191603168525e-09,0.0,True
C11,2026-04-30 05:00:00,363600.0,-0.0006361706182361,-2.161026912972e-11,0.0,5282.638422012,0.0002469544997439,0.9510916487848,1.569268485874,0.008933085424579,0.8757367312071,4.150530029093e-09,0.0,True
C11,2026-04-30 06:00:00,367200.0,-0.0006362481508404,-2.158984102607e-11,0.0,5282.637491226,0.0002468867460266,0.951091340109,1.569242497135,0.00700320389441,1.36523087018,4.175531070486e-09,0.0,True
C11,2026-04-30 07:00:00,370800.0,-0.0006363245192915,-2.148414779413e-11,0.0,5282.635448456,0.0002471635816619,0.9510907681081,1.569216635669,0.002882141721343,1.856916561377,4.24731977506e-09,0.0,True
C11,2026-04-30 08:00:00,374400.0,-0.0006364011205733,-2.139977084425e-11,0.0,5282.635009766,0.0002472916385159,0.9510898318405,1.569190684965,0.002081673910074,2.345282528648,4.318394164165e-09,0.0,True
