epoch_time,sat_id,health,tk,semi_major_axis,mean_motion_0,mean_motion,mean_anomaly,eccentric_anomaly,true_anomaly,phi,delta_u,delta_r,delta_i,u,r,i,omega_k,x_orb,y_orb,x,y,z,is_geo
2026-04-01 00:00:00,C40,0.0,0.0,27911437.044921875,0.00013539280699171834,0.00013539473689353507,-2.801369220935,-2.8027298013828887,-2.804087766258267,-5.831439567086267,-8.039114800122547e-06,125.77387473973442,-1.6568404045149464e-07,-5.831447606201068,28019308.31065649,0.9578850076782595,-17.237071649074,25208688.781801946,12231257.01266541,-8080527.376098337,24893553.689855687,10004883.81851692,False
2026-04-01 00:00:00,C41,0.0,0.0,27906129.31054687,0.0001354314363131188,0.00013543529129512286,-0.5733778799245,-0.5743713657665925,-0.5753656155258194,-1.6798787219928193,-2.2701202805054232e-06,-256.2716624381147,-2.125616108935478e-08,-1.6798809921130997,27863032.574689757,0.985686810819739,-21.014397068102,-3033405.238012107,-27697419.318778116,-10978543.809682438,11075745.918520967,-23089998.103626426,False
2026-04-01 00:00:00,C42,0.0,0.0,27906106.728515625,0.0001354316007028118,0.00013543538139600714,0.7520695233772,0.7531717807448751,0.7542746870564956,-0.11176350659050438,2.359198624335084e-06,246.95606325559663,-3.021508461803646e-08,-0.11176114739188005,27873544.67336812,0.9857149944865153,-21.013795600305997,27699647.78379393,-3108698.3308144067,-16913455.830605194,-22003477.262121223,-2591619.74443202,False
2026-04-01 00:00:00,C43,0.0,0.0,27906474.107421875,0.0001354289263476033,0.00013543345332188422,0.2396772464222,0.2398438146862989,0.24001043971616745,1.1715773284277675,5.989409086200576e-06,-252.02757660199205,-2.6476933885383986e-08,1.1715833178368538,27887214.471163053,0.9417391519170661,-16.874339807128,10839574.955461357,25694364.085253812,-18163767.51883478,4016396.5407275455,20776015.963365078,False
2026-04-01 00:00:00,C44,0.0,0.0,27906529.74804688,0.0001354285213162495,0.00013543301061038948,1.884341032996,1.8852161412532653,1.8860911251332237,2.8130646675877236,-6.5856330142572335e-06,276.8679137505002,1.51277971337111e-08,2.813058081954709,27914748.591371983,0.9422065029527972,-16.873690515808,-26421761.464770794,9006870.156622516,5544849.628831907,-26370677.02901226,7285274.500296613,False
2026-04-01 00:00:00,C45,0.0,0.0,27906648.007812504,0.00013542766046071688,0.00013543132900638367,-1.031536928796,-1.0319903454690407,-1.0324438236249343,-0.6096314159053342,-1.3159781910726484e-05,-6.596661142050529,-3.64001378548703e-08,-0.609644575687245,27899077.146931343,0.9499627033724621,-18.92030544855243,22873102.39834787,-15974344.816771658,22158989.664222132,-10886155.281960145,-12993433.183280485,False
2026-04-01 00:00:00,C46,0.0,-43200.0,27906748.485229496,0.00013542692905648657,0.0001354306890345333,-5.813089346256639,-5.812687087036543,0.4709006385784973,0.9266577793098973,1.2898425068388939e-05,12.472399403628813,5.597429480746802e-09,0.9266706777349657,27884688.78871996,0.9499852414156883,-18.91975327667225,16744742.098172134,22297297.61449729,17613230.942583606,11763813.77829538,18136776.174297567,False
2026-04-01 00:00:00,C47,0.0,0.0,27906268.49804687,0.00013543042308165407,0.00013543473718992543,-1.555874733548,-1.5561667093547173,-1.5564586857892166,-1.6064052113367766,5.143972236992597e-06,-251.80813147960035,-7.437556410942745e-09,-1.6064000673645396,27905897.479942273,0.9515827275857436,-16.832112087214,-993344.4382683693,-27888212.22287312,15027387.127948107,6095630.339269756,-22710350.966790497,False
2026-04-01 00:00:00,C48,0.0,0.0,27906273.56835938,0.0001354303861719677,0.00013543449170012227,-2.820472381916,-2.820589787778692,-2.820707172921119,-3.648785762083919,-1.942590165237741e-06,77.24990384244528,1.545020569074333e-08,-3.648787704674084,27916204.45067876,0.9716465044266057,-21.022227957399,-24401844.215348113,13559663.33733911,20119172.85799562,15784267.9769897,11197778.300750833,False
2026-04-01 00:00:00,C49,0.0,0.0,27906260.160156254,0.00013543048377793503,0.0001354347852071068,-0.2329398474282,-0.23304232820069773,-0.23314483110658152,0.7501998544952184,4.162912660810771e-06,-73.08462507744532,-3.424257107855184e-08,0.7502040174078792,27894138.212967876,0.9515032782268289,-16.832404449928998,20405950.88147471,19017889.348373976,-18766430.54691055,13641335.18982816,15486058.420750365,False
2026-04-01 00:00:00,C50,0.0,0.0,27906247.08789063,0.00013543057893853434,0.00013543466357296148,0.6646807184827,0.6649083566771969,0.6651360279311879,0.2656833139679879,5.8891788237547074e-06,264.38358802481196,-9.022380963744234e-08,0.26568920314681166,27898408.75655922,0.9716098967520903,-21.021989877722,26919502.778016046,7325406.564310711,-11830361.315555826,-24530999.755548384,6049282.047048665,False
