sat_id,toc,toe,af0,af1,af2,sqrtA,e,i0,Omega0,omega,M0,DeltaN,IDOT,Cuc,Cus,Crc,Crs,Cic,Cis,health,is_healthy,parse_status
C27,2026-04-01 13:00:00,306000.0,0.0006144954822958,4.900080341486e-12,0.0,-126.06640625,0.0007319708238356,0.9490240262028,2.070139498831,1.40520481777,-1.682668211942,4.365181827345e-09,-5.512729627317e-10,-4.390254616737e-06,4.038214683533e-06,272.53515625,-89.52734375,-5.40167093277e-08,1.955777406693e-08,0.0,yes,ok
C27,2026-04-01 14:00:00,309600.0,0.0006145126535557,4.854783242081e-12,0.0,-95.76953125,0.0007310644141398,0.9490217572169,2.070113196295,1.404227026732,-1.1941197354,4.394825919283e-09,-5.287720254773e-10,-4.511326551437e-06,3.85195016861e-06,276.265625,-91.890625,-7.264316082001e-08,-6.146728992462e-08,0.0,yes,ok
C27,2026-04-01 14:00:00,309600.0,0.0006145126535557,4.854783242081e-12,0.0,-95.76953125,0.0007310644141398,0.9490217572169,2.070113196295,1.404227026732,-1.1941197354,4.394825919283e-09,-5.287720254773e-10,-4.511326551437e-06,3.85195016861e-06,276.265625,-91.890625,-7.264316082001e-08,-6.146728992462e-08,0.0,yes,ok
C27,2026-04-01 15:00:00,313200.0,0.000614529766608,4.824585175811e-12,0.0,-72.744140625,0.0007298805867322,0.9490195972184,2.070086488531,1.401187690806,-0.7035125673908,4.430184534968e-09,-4.726982612085e-10,-4.389323294163e-06,3.3900141716e-06,285.4765625,-89.48046875,3.259629011154e-08,-1.024454832077e-07,0.0,yes,ok
C27,2026-04-01 15:00:00,313200.0,0.000614529766608,4.824585175811e-12,0.0,-72.744140625,0.0007298805867322,0.9490195972184,2.070086488531,1.401187690806,-0.7035125673908,4.430184534968e-09,-4.726982612085e-10,-4.389323294163e-06,3.3900141716e-06,285.4765625,-89.48046875,3.259629011154e-08,-1.024454832077e-07,0.0,yes,ok
C27,2026-04-01 16:00:00,316800.0,0.0006145468796603,4.801492536899e-12,0.0,-84.015625,0.0007297896663658,0.9490177627191,2.070059558404,1.400091293685,-0.2148453801667,4.486436878104e-09,-4.084098690532e-10,-4.254281520844e-06,3.308989107609e-06,287.203125,-86.859375,8.381903171539e-08,-1.024454832077e-08,0.0,yes,ok
C27,2026-04-01 16:00:00,316800.0,0.0006145468796603,4.801492536899e-12,0.0,-84.015625,0.0007297896663658,0.9490177627191,2.070059558404,1.400091293685,-0.2148453801667,4.486436878104e-09,-4.084098690532e-10,-4.254281520844e-06,3.308989107609e-06,287.203125,-86.859375,8.381903171539e-08,-1.024454832077e-08,0.0,yes,ok
C27,2026-04-01 17:00:00,320400.0,0.0006145639927126,4.784617146925e-12,0.0,-114.47265625,0.0007288491469808,0.9490162683483,2.070032654609,1.402330509243,0.2704915940092,4.55251105893e-09,-3.684082028233e-10,-4.489906132221e-06,3.107823431492e-06,291.890625,-92.25390625,2.887099981308e-08,3.073364496231e-08,0.0,yes,ok
C27,2026-04-01 17:00:00,320400.0,0.0006145639927126,4.784617146925e-12,0.0,-114.47265625,0.0007288491469808,0.9490162683483,2.070032654609,1.402330509243,0.2704915940092,4.55251105893e-09,-3.684082028233e-10,-4.489906132221e-06,3.107823431492e-06,291.890625,-92.25390625,2.887099981308e-08,3.073364496231e-08,0.0,yes,ok
C27,2026-04-01 18:00:00,324000.0,0.0006145813385956,4.793498931122e-12,0.0,-123.12890625,0.0007274670642801,0.949014969277,2.070005966594,1.403701877178,0.7566967983618,4.586083885945e-09,-3.582292073987e-10,-4.498288035393e-06,2.862885594368e-06,298.4921875,-92.35546875,1.210719347e-08,1.490116119385e-08,0.0,yes,ok
C27,2026-04-01 18:00:00,324000.0,0.0006145813385956,4.793498931122e-12,0.0,-123.12890625,0.0007274670642801,0.949014969277,2.070005966594,1.403701877178,0.7566967983618,4.586083885945e-09,-3.582292073987e-10,-4.498288035393e-06,2.862885594368e-06,298.4921875,-92.35546875,1.210719347e-08,1.490116119385e-08,0.0,yes,ok
C27,2026-04-01 19:00:00,327600.0,0.0006145986844786,4.802380715319e-12,0.0,-102.369140625,0.0007285387837328,0.9490136621597,2.069979426335,1.403630979047,1.244339302172,4.571797576577e-09,-3.589435228671e-10,-4.729256033897e-06,2.976506948471e-06,296.84375,-96.01171875,6.519258022308e-09,1.862645149231e-08,0.0,yes,ok
C27,2026-04-01 19:00:00,327600.0,0.0006145986844786,4.802380715319e-12,0.0,-102.369140625,0.0007285387837328,0.9490136621597,2.069979426335,1.403630979047,1.244339302172,4.571797576577e-09,-3.589435228671e-10,-4.729256033897e-06,2.976506948471e-06,296.84375,-96.01171875,6.519258022308e-09,1.862645149231e-08,0.0,yes,ok
C27,2026-04-01 20:00:00,331200.0,0.0006146163796075,4.835243316847e-12,0.0,-93.1171875,0.0007298407144845,0.9490123243211,2.069952855354,1.404271287319,1.731269561641,4.564297264159e-09,-3.568005764619e-10,-5.015172064304e-06,2.861954271793e-06,298.59765625,-100.89453125,-4.656612873077e-09,1.024454832077e-08,0.0,yes,ok
C27,2026-04-01 20:00:00,331200.0,0.0006146163796075,4.835243316847e-12,0.0,-93.1171875,0.0007298407144845,0.9490123243211,2.069952855354,1.404271287319,1.731269561641,4.564297264159e-09,-3.568005764619e-10,-5.015172064304e-06,2.861954271793e-06,298.59765625,-100.89453125,-4.656612873077e-09,1.024454832077e-08,0.0,yes,ok
C27,2026-04-01 21:00:00,334800.0,0.0006146344239824,4.88675766519e-12,0.0,-108.990234375,0.0007292005466297,0.9490109930657,2.069926214884,1.403092108784,2.22002364181,4.579476467862e-09,-3.498360006451e-10,-5.015172064304e-06,2.99047678709e-06,294.42578125,-100.71484375,4.656612873077e-09,-4.656612873077e-09,0.0,yes,ok
C27,2026-04-01 21:00:00,334800.0,0.0006146344239824,4.88675766519e-12,0.0,-108.990234375,0.0007292005466297,0.9490109930657,2.069926214884,1.403092108784,2.22002364181,4.579476467862e-09,-3.498360006451e-10,-5.015172064304e-06,2.99047678709e-06,294.42578125,-100.71484375,4.656612873077e-09,-4.656612873077e-09,0.0,yes,ok
C27,2026-04-01 22:00:00,338400.0,0.0006146521191113,4.902744876745e-12,0.0,-111.966796875,0.0007289333152585,0.9490096808282,2.069899484445,1.401690778824,2.70900018208,4.558761319279e-09,-3.317995350682e-10,-5.099922418594e-06,3.091990947723e-06,291.32421875,-103.453125,3.259629011154e-08,9.313225746155e-09,0.0,yes,ok
C27,2026-04-01 22:00:00,338400.0,0.0006146521191113,4.902744876745e-12,0.0,-111.966796875,0.0007289333152585,0.9490096808282,2.069899484445,1.401690778824,2.70900018208,4.558761319279e-09,-3.317995350682e-10,-5.099922418594e-06,3.091990947723e-06,291.32421875,-103.453125,3.259629011154e-08,9.313225746155e-09,0.0,yes,ok
C27,2026-04-01 23:00:00,342000.0,0.0006146697560325,4.900080341486e-12,0.0,-93.619140625,0.0007285125320777,0.9490084410051,2.069872632583,1.403503228994,-3.08842689708,4.481436669825e-09,-2.992981812563e-10,-4.839152097702e-06,3.160908818245e-06,289.92578125,-98.359375,1.396983861923e-08,5.960464477539e-08,0.0,yes,ok
C27,2026-04-01 23:00:00,342000.0,0.0006146697560325,4.900080341486e-12,0.0,-93.619140625,0.0007285125320777,0.9490084410051,2.069872632583,1.403503228994,-3.08842689708,4.481436669825e-09,-2.992981812563e-10,-4.839152097702e-06,3.160908818245e-06,289.92578125,-98.359375,1.396983861923e-08,5.960464477539e-08,0.0,yes,ok
C28,2026-04-01 00:00:00,259200.0,0.0005013184854761,4.391154106997e-12,0.0,73.580078125,9.442219743505e-05,0.9489198159649,2.070168474849,-0.006621888445376,0.3068817090264,4.324465845646e-09,-3.634079945445e-10,-4.736706614494e-06,4.731118679047e-06,259.796875,-95.234375,-2.328306436539e-08,-3.166496753693e-08,0.0,yes,ok
C28,2026-04-01 00:00:00,259200.0,0.0005013184854761,4.391154106997e-12,0.0,73.580078125,9.442219743505e-05,0.9489198159649,2.070168474849,-0.006621888445376,0.3068817090264,4.324465845646e-09,-3.634079945445e-10,-4.736706614494e-06,4.731118679047e-06,259.796875,-95.234375,-2.328306436539e-08,-3.166496753693e-08,0.0,yes,ok
C28,2026-04-01 01:00:00,262800.0,0.0005013337358832,4.322764368681e-12,0.0,81.412109375,9.600998600945e-05,0.9489184583769,2.070142344938,-0.01755743881209,0.805381450273,4.299107646518e-09,-3.507288949806e-10,-4.591420292854e-06,4.379078745842e-06,266.4453125,-92.5390625,9.313225746155e-10,-3.632158041e-08,0.0,yes,ok
C28,2026-04-01 01:00:00,262800.0,0.0005013337358832,4.322764368681e-12,0.0,81.412109375,9.600998600945e-05,0.9489184583769,2.070142344938,-0.01755743881209,0.805381450273,4.299107646518e-09,-3.507288949806e-10,-4.591420292854e-06,4.379078745842e-06,266.4453125,-92.5390625,9.313225746155e-10,-3.632158041e-08,0.0,yes,ok
C28,2026-04-01 02:00:00,266400.0,0.0005013491609134,4.304112621867e-12,0.0,59.46875,9.561999468133e-05,0.948917217091,2.07011628671,-0.01826418038785,1.293656312858,4.295536069176e-09,-3.591221017342e-10,-4.69759106636e-06,4.362314939499e-06,266.9765625,-94.0625,1.862645149231e-09,-4.936009645462e-08,0.0,yes,ok
C28,2026-04-01 02:00:00,266400.0,0.0005013491609134,4.304112621867e-12,0.0,59.46875,9.561999468133e-05,0.948917217091,2.07011628671,-0.01826418038785,1.293656312858,4.295536069176e-09,-3.591221017342e-10,-4.69759106636e-06,4.362314939499e-06,266.9765625,-94.0625,1.862645149231e-09,-4.936009645462e-08,0.0,yes,ok
C28,2026-04-01 03:00:00,270000.0,0.0005013649351895,4.328981617618e-12,0.0,36.1796875,9.385932935402e-05,0.9489159326489,2.070090413541,-0.02696186254408,1.789925354193,4.313929692487e-09,-3.918020344131e-10,-4.942528903484e-06,4.095956683159e-06,272.41796875,-98.9609375,5.681067705154e-08,-6.519258022308e-08,0.0,yes,ok
C28,2026-04-01 03:00:00,270000.0,0.0005013649351895,4.328981617618e-12,0.0,36.1796875,9.385932935402e-05,0.9489159326489,2.070090413541,-0.02696186254408,1.789925354193,4.313929692487e-09,-3.918020344131e-10,-4.942528903484e-06,4.095956683159e-06,272.41796875,-98.9609375,5.681067705154e-08,-6.519258022308e-08,0.0,yes,ok
C28,2026-04-01 04:00:00,273600.0,0.0005013809422962,4.362732397567e-12,0.0,41.134765625,9.358179522678e-05,0.948914403168,2.070064538177,-0.02942207089592,2.279954468409,4.311965324949e-09,-4.203746531488e-10,-4.959292709827e-06,4.046596586704e-06,273.921875,-99.28125,8.847564458847e-08,9.313225746155e-10,0.0,yes,ok
C28,2026-04-01 04:00:00,273600.0,0.0005013809422962,4.362732397567e-12,0.0,41.134765625,9.358179522678e-05,0.948914403168,2.070064538177,-0.02942207089592,2.279954468409,4.311965324949e-09,-4.203746531488e-10,-4.959292709827e-06,4.046596586704e-06,273.921875,-99.28125,8.847564458847e-08,9.313225746155e-10,0.0,yes,ok
C28,2026-04-01 05:00:00,277200.0,0.0005013970658183,4.402700426454e-12,0.0,57.322265625,9.386683814228e-05,0.9489127742087,2.070038292695,-0.01081627646133,2.748913632887,4.272499395321e-09,-4.255534402946e-10,-5.214475095272e-06,4.144385457039e-06,271.53125,-105.59375,6.053596735001e-08,2.421438694e-08,0.0,yes,ok
C28,2026-04-01 06:00:00,280800.0,0.0005014130147174,4.411582210651e-12,0.0,47.126953125,9.389623301104e-05,0.9489113734647,2.070011887024,-0.008649626028786,-3.048870827651,4.250177036933e-09,-4.332323315798e-10,-5.193985998631e-06,4.192814230919e-06,271.36328125,-106.62890625,7.729977369308e-08,5.681067705154e-08,0.0,yes,ok
C28,2026-04-01 07:00:00,284400.0,0.0005014293710701,4.445332990599e-12,0.0,27.81640625,9.519496234134e-05,0.948910037089,2.069985756381,-0.02159236071135,-2.548356857406,4.252141404471e-09,-4.71805366873e-10,-5.199573934078e-06,4.531815648079e-06,264.5859375,-106.81640625,1.303851604462e-08,1.145526766777e-07,0.0,yes,ok
C28,2026-04-01 07:00:00,284400.0,0.0005014293710701,4.445332990599e-12,0.0,27.81640625,9.519496234134e-05,0.948910037089,2.069985756381,-0.02159236071135,-2.548356857406,4.252141404471e-09,-4.71805366873e-10,-5.199573934078e-06,4.531815648079e-06,264.5859375,-106.81640625,1.303851604462e-08,1.145526766777e-07,0.0,yes,ok
C28,2026-04-01 08:00:00,288000.0,0.000501444505062,4.386713214899e-12,0.0,36.9609375,9.50270332396e-05,0.948908475424,2.069959864926,-0.02201871428783,-2.060362483762,4.233390623426e-09,-5.268076579392e-10,-5.162321031094e-06,4.537403583527e-06,264.39453125,-106.0078125,-5.774199962616e-08,5.587935447693e-08,0.0,yes,ok
C28,2026-04-01 08:00:00,288000.0,0.000501444505062,4.386713214899e-12,0.0,36.9609375,9.50270332396e-05,0.948908475424,2.069959864926,-0.02201871428783,-2.060362483762,4.233390623426e-09,-5.268076579392e-10,-5.162321031094e-06,4.537403583527e-06,264.39453125,-106.0078125,-5.774199962616e-08,5.587935447693e-08,0.0,yes,ok
C28,2026-04-01 09:00:00,291600.0,0.0005014600465074,4.335198866556e-12,0.0,49.88671875,9.329861495644e-05,0.9489066138607,2.069933979322,-0.02599580484104,-1.56882058644,4.219282892925e-09,-5.625234313588e-10,-4.911795258522e-06,4.633329808712e-06,261.91796875,-99.625,-2.98023223877e-08,5.587935447693e-09,0.0,yes,ok
C28,2026-04-01 09:00:00,291600.0,0.0005014600465074,4.335198866556e-12,0.0,49.88671875,9.329861495644e-05,0.9489066138607,2.069933979322,-0.02599580484104,-1.56882058644,4.219282892925e-09,-5.625234313588e-10,-4.911795258522e-06,4.633329808712e-06,261.91796875,-99.625,-2.98023223877e-08,5.587935447693e-09,0.0,yes,ok
C28,2026-04-01 10:00:00,295200.0,0.0005014765774831,4.41335856749e-12,0.0,32.830078125,9.370862971991e-05,0.9489045782102,2.069907917436,-0.0208396798506,-1.086407665857,4.260534611225e-09,-5.696665860428e-10,-4.913657903671e-06,4.45730984211e-06,264.37890625,-99.33203125,-1.583248376846e-08,9.313225746155e-09,0.0,yes,ok
C28,2026-04-01 10:00:00,295200.0,0.0005014765774831,4.41335856749e-12,0.0,32.830078125,9.370862971991e-05,0.9489045782102,2.069907917436,-0.0208396798506,-1.086407665857,4.260534611225e-09,-5.696665860428e-10,-4.913657903671e-06,4.45730984211e-06,264.37890625,-99.33203125,-1.583248376846e-08,9.313225746155e-09,0.0,yes,ok
C28,2026-04-01 11:00:00,298800.0,0.0005014927592129,4.450662061117e-12,0.0,15.8984375,9.459478314966e-05,0.9489025133013,2.069881791914,0.002525134850574,-0.6221997286819,4.314286850222e-09,-5.707380592453e-10,-4.581175744534e-06,4.121102392673e-06,270.734375,-92.96875,-1.862645149231e-08,1.303851604462e-08,0.0,yes,ok
C28,2026-04-01 11:00:00,298800.0,0.0005014927592129,4.450662061117e-12,0.0,15.8984375,9.459478314966e-05,0.9489025133013,2.069881791914,0.002525134850574,-0.6221997286819,4.314286850222e-09,-5.707380592453e-10,-4.581175744534e-06,4.121102392673e-06,270.734375,-92.96875,-1.862645149231e-08,1.303851604462e-08,0.0,yes,ok
C28,2026-04-01 12:00:00,302400.0,0.0005015085916966,4.432010314304e-12,0.0,32.291015625,9.462248999625e-05,0.9489003203871,2.069855667854,0.009299030724812,-0.1414036390577,4.34946688704e-09,-5.675236396376e-10,-4.447996616364e-06,4.112720489502e-06,270.88671875,-90.46484375,-5.40167093277e-08,-9.313225746155e-10,0.0,yes,ok
C28,2026-04-01 12:00:00,302400.0,0.0005015085916966,4.432010314304e-12,0.0,32.291015625,9.462248999625e-05,0.9489003203871,2.069855667854,0.009299030724812,-0.1414036390577,4.34946688704e-09,-5.675236396376e-10,-4.447996616364e-06,4.112720489502e-06,270.88671875,-90.46484375,-5.40167093277e-08,-9.313225746155e-10,0.0,yes,ok
C28,2026-04-01 13:00:00,306000.0,0.0005015241913497,4.402700426454e-12,0.0,66.240234375,9.573687566444e-05,0.9488980162912,2.069829273886,-0.007537826575019,0.3629983197885,4.381789661985e-09,-5.384152843006e-10,-4.584901034832e-06,3.747642040253e-06,277.8359375,-93.0234375,-3.725290298462e-08,-8.288770914078e-08,0.0,yes,ok
C28,2026-04-01 13:00:00,306000.0,0.0005015241913497,4.402700426454e-12,0.0,66.240234375,9.573687566444e-05,0.9488980162912,2.069829273886,-0.007537826575019,0.3629983197885,4.381789661985e-09,-5.384152843006e-10,-4.584901034832e-06,3.747642040253e-06,277.8359375,-93.0234375,-3.725290298462e-08,-8.288770914078e-08,0.0,yes,ok
C28,2026-04-01 14:00:00,309600.0,0.0005015398492105,4.388489571738e-12,0.0,80.220703125,9.774294449016e-05,0.9488958687274,2.069802529549,-0.01920658343701,0.8622311248958,4.426434378759e-09,-4.793056792911e-10,-4.36045229435e-06,3.358349204063e-06,285.390625,-88.71484375,7.171183824539e-08,-7.636845111847e-08,0.0,yes,ok
C28,2026-04-01 14:00:00,309600.0,0.0005015398492105,4.388489571738e-12,0.0,80.220703125,9.774294449016e-05,0.9488958687274,2.069802529549,-0.01920658343701,0.8622311248958,4.426434378759e-09,-4.793056792911e-10,-4.36045229435e-06,3.358349204063e-06,285.390625,-88.71484375,7.171183824539e-08,-7.636845111847e-08,0.0,yes,ok
C28,2026-04-01 15:00:00,313200.0,0.0005015552742407,4.359179683888e-12,0.0,59.892578125,9.77375311777e-05,0.9488940444686,2.069775629411,-0.02020426138287,1.350797090624,4.489115561111e-09,-4.196603376804e-10,-4.350207746029e-06,3.323890268803e-06,286.2109375,-88.76171875,7.916241884232e-08,2.048909664154e-08,0.0,yes,ok
C28,2026-04-01 15:00:00,313200.0,0.0005015552742407,4.359179683888e-12,0.0,59.892578125,9.77375311777e-05,0.9488940444686,2.069775629411,-0.02020426138287,1.350797090624,4.489115561111e-09,-4.196603376804e-10,-4.350207746029e-06,3.323890268803e-06,286.2109375,-88.76171875,7.916241884232e-08,2.048909664154e-08,0.0,yes,ok
C28,2026-04-01 16:00:00,316800.0,0.0005015706992708,4.331646152878e-12,0.0,32.060546875,9.59454337135e-05,0.9488925354686,2.069748822169,-0.03041174814281,1.848577255383,4.550368112525e-09,-3.887661936724e-10,-4.538334906101e-06,3.058463335037e-06,292.6015625,-93.19140625,2.421438694e-08,3.352761268616e-08,0.0,yes,ok
C28,2026-04-01 16:00:00,316800.0,0.0005015706992708,4.331646152878e-12,0.0,32.060546875,9.59454337135e-05,0.9488925354686,2.069748822169,-0.03041174814281,1.848577255383,4.550368112525e-09,-3.887661936724e-10,-4.538334906101e-06,3.058463335037e-06,292.6015625,-93.19140625,2.421438694e-08,3.352761268616e-08,0.0,yes,ok
C28,2026-04-01 17:00:00,320400.0,0.0005015861825086,4.321876190261e-12,0.0,32.12890625,9.543605847284e-05,0.9488911471593,2.069722265817,-0.03699555097891,2.342732086778,4.57286904978e-09,-3.857303529318e-10,-4.54019755125e-06,2.982094883919e-06,295.8125,-92.71875,1.955777406693e-08,2.607703208923e-08,0.0,yes,ok
C28,2026-04-01 17:00:00,320400.0,0.0005015861825086,4.321876190261e-12,0.0,32.12890625,9.543605847284e-05,0.9488911471593,2.069722265817,-0.03699555097891,2.342732086778,4.57286904978e-09,-3.857303529318e-10,-4.54019755125e-06,2.982094883919e-06,295.8125,-92.71875,1.955777406693e-08,2.607703208923e-08,0.0,yes,ok
C28,2026-04-01 18:00:00,324000.0,0.0005016019567847,4.335198866556e-12,0.0,49.62890625,9.556650184095e-05,0.94888968863,2.069695791389,-0.02071584456665,2.814019029679,4.564297264159e-09,-3.866232472673e-10,-4.872679710388e-06,3.058463335037e-06,294.48046875,-98.421875,-1.862645149231e-09,3.259629011154e-08,0.0,yes,ok
C28,2026-04-01 18:00:00,324000.0,0.0005016019567847,4.335198866556e-12,0.0,49.62890625,9.556650184095e-05,0.94888968863,2.069695791389,-0.02071584456665,2.814019029679,4.564297264159e-09,-3.866232472673e-10,-4.872679710388e-06,3.058463335037e-06,294.48046875,-98.421875,-1.862645149231e-09,3.259629011154e-08,0.0,yes,ok
C28,2026-04-01 19:00:00,327600.0,0.0005016183131374,4.430233957464e-12,0.0,44.890625,9.544321801513e-05,0.9488881964536,2.069669198464,-0.01523305947807,-2.987080848684,4.575369153919e-09,-3.803729869188e-10,-4.999339580536e-06,2.983026206493e-06,295.32421875,-100.30859375,-1.490116119385e-08,7.450580596924e-09,0.0,yes,ok
C28,2026-04-01 19:00:00,327600.0,0.0005016183131374,4.430233957464e-12,0.0,44.890625,9.544321801513e-05,0.9488881964536,2.069669198464,-0.01523305947807,-2.987080848684,4.575369153919e-09,-3.803729869188e-10,-4.999339580536e-06,2.983026206493e-06,295.32421875,-100.30859375,-1.490116119385e-08,7.450580596924e-09,0.0,yes,ok
C28,2026-04-01 20:00:00,331200.0,0.0005016342620365,4.435563027982e-12,0.0,26.248046875,9.665952529758e-05,0.9488867540163,2.069642481922,-0.02546746246775,-2.489274224126,4.590369778755e-09,-3.662652564181e-10,-5.041249096394e-06,3.224238753319e-06,289.40234375,-101.3203125,1.024454832077e-08,-9.313225746155e-09,0.0,yes,ok
C28,2026-04-01 20:00:00,331200.0,0.0005016342620365,4.435563027982e-12,0.0,26.248046875,9.665952529758e-05,0.9488867540163,2.069642481922,-0.02546746246775,-2.489274224126,4.590369778755e-09,-3.662652564181e-10,-5.041249096394e-06,3.224238753319e-06,289.40234375,-101.3203125,1.024454832077e-08,-9.313225746155e-09,0.0,yes,ok
C28,2026-04-01 21:00:00,334800.0,0.0005016499198973,4.409805853811e-12,0.0,31.013671875,9.692716412246e-05,0.9488853803363,2.069615667366,-0.02678806641335,-2.000383350876,4.557154109475e-09,-3.430500036953e-10,-5.057081580162e-06,3.257766366005e-06,288.45703125,-102.1015625,3.445893526077e-08,2.142041921616e-08,0.0,yes,ok
C28,2026-04-01 21:00:00,334800.0,0.0005016499198973,4.409805853811e-12,0.0,31.013671875,9.692716412246e-05,0.9488853803363,2.069615667366,-0.02678806641335,-2.000383350876,4.557154109475e-09,-3.430500036953e-10,-5.057081580162e-06,3.257766366005e-06,288.45703125,-102.1015625,3.445893526077e-08,2.142041921616e-08,0.0,yes,ok
C28,2026-04-01 22:00:00,338400.0,0.0005016650538892,4.358291505469e-12,0.0,45.330078125,9.551574476063e-05,0.9488841119863,2.069588731386,-0.03113866921056,-1.50846590054,4.491794244117e-09,-3.076913880099e-10,-4.819594323635e-06,3.390945494175e-06,285.703125,-97.15234375,-9.313225746155e-09,6.332993507385e-08,0.0,yes,ok
C28,2026-04-01 22:00:00,338400.0,0.0005016650538892,4.358291505469e-12,0.0,45.330078125,9.551574476063e-05,0.9488841119863,2.069588731386,-0.03113866921056,-1.50846590054,4.491794244117e-09,-3.076913880099e-10,-4.819594323635e-06,3.390945494175e-06,285.703125,-97.15234375,-9.313225746155e-09,6.332993507385e-08,0.0,yes,ok
C28,2026-04-01 23:00:00,342000.0,0.0005016809445806,4.3822723228e-12,0.0,36.19140625,9.550951654091e-05,0.9488830755088,2.069561752251,-0.02996952409955,-1.022065823795,4.441435003595e-09,-2.742971398626e-10,-4.792585968971e-06,3.350898623466e-06,286.0546875,-96.5234375,-6.61239027977e-08,1.769512891769e-08,0.0,yes,ok
C28,2026-04-01 23:00:00,342000.0,0.0005016809445806,4.3822723228e-12,0.0,36.19140625,9.550951654091e-05,0.9488830755088,2.069561752251,-0.02996952409955,-1.022065823795,4.441435003595e-09,-2.742971398626e-10,-4.792585968971e-06,3.350898623466e-06,286.0546875,-96.5234375,-6.61239027977e-08,1.769512891769e-08,0.0,yes,ok
C29,2026-04-01 00:00:00,259200.0,0.0005840986268595,5.18252107895e-12,0.0,343.330078125,0.0003058369620703,0.9467045198489,2.029298775205,1.378279345313,2.991513328081,4.461971573312e-09,-3.875161416028e-10,-4.814006388187e-06,4.691071808338e-06,257.48828125,-97.9296875,3.818422555923e-08,3.911554813385e-08,0.0,yes,ok
C29,2026-04-01 00:00:00,259200.0,0.0005840986268595,5.18252107895e-12,0.0,343.330078125,0.0003058369620703,0.9467045198489,2.029298775205,1.378279345313,2.991513328081,4.461971573312e-09,-3.875161416028e-10,-4.814006388187e-06,4.691071808338e-06,257.48828125,-97.9296875,3.818422555923e-08,3.911554813385e-08,0.0,yes,ok
C29,2026-04-01 01:00:00,262800.0,0.0005841167876497,5.139000336385e-12,0.0,343.51953125,0.0003051802632399,0.9467031074015,2.029272109134,1.38216052842,-2.807994498962,4.399111812093e-09,-3.523361047844e-10,-4.62681055069e-06,4.824250936508e-06,254.42578125,-93.64453125,-1.769512891769e-08,6.519258022308e-08,0.0,yes,ok
C29,2026-04-01 01:00:00,262800.0,0.0005841167876497,5.139000336385e-12,0.0,343.51953125,0.0003051802632399,0.9467031074015,2.029272109134,1.38216052842,-2.807994498962,4.399111812093e-09,-3.523361047844e-10,-4.62681055069e-06,4.824250936508e-06,254.42578125,-93.64453125,-1.769512891769e-08,6.519258022308e-08,0.0,yes,ok
C29,2026-04-01 02:00:00,266400.0,0.0005841354141012,5.144329406903e-12,0.0,317.48828125,0.0003064838820137,0.9467019224379,2.02924550158,1.379968633873,-2.318238937991,4.36732477375e-09,-3.285851154604e-10,-4.559755325317e-06,4.527159035206e-06,259.859375,-92.30078125,-5.029141902924e-08,1.676380634308e-08,0.0,yes,ok
C29,2026-04-01 02:00:00,266400.0,0.0005841354141012,5.144329406903e-12,0.0,317.48828125,0.0003064838820137,0.9467019224379,2.02924550158,1.379968633873,-2.318238937991,4.36732477375e-09,-3.285851154604e-10,-4.559755325317e-06,4.527159035206e-06,259.859375,-92.30078125,-5.029141902924e-08,1.676380634308e-08,0.0,yes,ok
C29,2026-04-01 03:00:00,270000.0,0.000584154156968,5.159428440038e-12,0.0,305.0546875,0.0003086000797339,0.9467008552392,2.029219158083,1.379628252334,-1.830333399316,4.33035894826e-09,-3.232277494475e-10,-4.203990101814e-06,4.339963197708e-06,263.6015625,-85.16015625,-2.328306436539e-08,-7.450580596924e-09,0.0,yes,ok
C29,2026-04-01 03:00:00,270000.0,0.000584154156968,5.159428440038e-12,0.0,305.0546875,0.0003086000797339,0.9467008552392,2.029219158083,1.379628252334,-1.830333399316,4.33035894826e-09,-3.232277494475e-10,-4.203990101814e-06,4.339963197708e-06,263.6015625,-85.16015625,-2.328306436539e-08,-7.450580596924e-09,0.0,yes,ok
C29,2026-04-01 04:00:00,273600.0,0.0005841712118126,5.037747996539e-12,0.0,326.9296875,0.0003081914037466,0.9466997653652,2.029193006959,1.37864724946,-1.341792101313,4.253391456541e-09,-3.259064324539e-10,-4.230067133904e-06,4.289671778679e-06,265.15625,-86.48046875,-1.024454832077e-08,5.587935447693e-09,0.0,yes,ok
C29,2026-04-01 04:00:00,273600.0,0.0005841712118126,5.037747996539e-12,0.0,326.9296875,0.0003081914037466,0.9466997653652,2.029193006959,1.37864724946,-1.341792101313,4.253391456541e-09,-3.259064324539e-10,-4.230067133904e-06,4.289671778679e-06,265.15625,-86.48046875,-1.024454832077e-08,5.587935447693e-09,0.0,yes,ok
C29,2026-04-01 05:00:00,277200.0,0.0005841894308105,5.018208071306e-12,0.0,351.853515625,0.0003066162462346,0.9466986740283,2.029166968481,1.371564601068,-0.847153940802,4.173745281815e-09,-3.389426897521e-10,-4.258006811142e-06,3.906898200512e-06,275.44921875,-87.2265625,-3.073364496231e-08,2.793967723846e-08,0.0,yes,ok
C29,2026-04-01 05:00:00,277200.0,0.0005841894308105,5.018208071306e-12,0.0,351.853515625,0.0003066162462346,0.9466986740283,2.029166968481,1.371564601068,-0.847153940802,4.173745281815e-09,-3.389426897521e-10,-4.258006811142e-06,3.906898200512e-06,275.44921875,-87.2265625,-3.073364496231e-08,2.793967723846e-08,0.0,yes,ok
